model ,site,lon,lat,baseline,predicted,scenario
randfor,63,-110.7106188,39.14468122,9.3017702,27.3199005,4inctemp
randfor,63,-110.7106188,39.14468122,9.3017702,13.0054998,ppt10dec
randfor,63,-110.7106188,39.14468122,9.3017702,14.5453997,ppt10inc
randfor,63,-110.7106188,39.14468122,9.3017702,16.1630001,ppt20inc
randfor,64,-108.0078188,43.09038122,4.2097101,4.5157499,02inctemp
randfor,64,-108.0078188,43.09038122,4.2097101,6.86131,2inctemp
randfor,64,-108.0078188,43.09038122,4.2097101,14.1091003,4inctemp
randfor,64,-108.0078188,43.09038122,4.2097101,7.1536298,ppt10dec
randfor,64,-108.0078188,43.09038122,4.2097101,4.3840799,ppt10inc
randfor,64,-108.0078188,43.09038122,4.2097101,5.36974,ppt20inc
randfor,65,-108.0194188,43.08103122,4.2193298,4.5209699,02inctemp
randfor,65,-108.0194188,43.08103122,4.2193298,6.7282701,2inctemp
randfor,65,-108.0194188,43.08103122,4.2193298,14.1192999,4inctemp
randfor,65,-108.0194188,43.08103122,4.2193298,7.2193699,ppt10dec
randfor,65,-108.0194188,43.08103122,4.2193298,4.5320301,ppt10inc
randfor,65,-108.0194188,43.08103122,4.2193298,5.2965698,ppt20inc
randfor,66,-107.9846188,43.08103122,4.2068601,4.0957198,02inctemp
randfor,66,-107.9846188,43.08103122,4.2068601,6.9270301,2inctemp
randfor,66,-107.9846188,43.08103122,4.2068601,13.7687998,4inctemp
randfor,66,-107.9846188,43.08103122,4.2068601,7.6967602,ppt10dec
randfor,66,-107.9846188,43.08103122,4.2068601,3.96962,ppt10inc
randfor,66,-107.9846188,43.08103122,4.2068601,4.3183599,ppt20inc
randfor,67,-108.9938188,40.50043122,12.8053999,12.8781996,02inctemp
randfor,67,-108.9938188,40.50043122,12.8053999,14.3809004,2inctemp
randfor,67,-108.9938188,40.50043122,12.8053999,15.4232998,4inctemp
randfor,67,-108.9938188,40.50043122,12.8053999,12.2290001,ppt10dec
randfor,67,-108.9938188,40.50043122,12.8053999,18.6819992,ppt10inc
randfor,67,-108.9938188,40.50043122,12.8053999,19.0599003,ppt20inc
randfor,68,-108.9358188,40.48173122,12.5740004,12.0433998,02inctemp
randfor,68,-108.9358188,40.48173122,12.5740004,17.7800007,2inctemp
randfor,68,-108.9358188,40.48173122,12.5740004,17.4946995,4inctemp
randfor,68,-108.9358188,40.48173122,12.5740004,13.9191999,ppt10dec
randfor,68,-108.9358188,40.48173122,12.5740004,17.3610001,ppt10inc
randfor,68,-108.9358188,40.48173122,12.5740004,19.7541008,ppt20inc
randfor,69,-108.1354188,44.81078122,4.3981099,4.3459802,02inctemp
randfor,69,-108.1354188,44.81078122,4.3981099,11.2634001,2inctemp
randfor,69,-108.1354188,44.81078122,4.3981099,12.8711004,4inctemp
randfor,69,-108.1354188,44.81078122,4.3981099,5.4970798,ppt10dec
randfor,69,-108.1354188,44.81078122,4.3981099,3.7710099,ppt10inc
randfor,69,-108.1354188,44.81078122,4.3981099,4.8796501,ppt20inc
randfor,70,-107.7294188,43.85708122,6.1974201,6.58074,02inctemp
randfor,70,-107.7294188,43.85708122,6.1974201,11.7213001,2inctemp
randfor,70,-107.7294188,43.85708122,6.1974201,14.3635998,4inctemp
randfor,70,-107.7294188,43.85708122,6.1974201,5.0363102,ppt10dec
randfor,70,-107.7294188,43.85708122,6.1974201,6.6888299,ppt10inc
randfor,70,-107.7294188,43.85708122,6.1974201,8.5401697,ppt20inc
randfor,71,-108.0542188,43.69813122,5.2147799,5.0156498,02inctemp
randfor,71,-108.0542188,43.69813122,5.2147799,9.54953,2inctemp
randfor,71,-108.0542188,43.69813122,5.2147799,13.7960997,4inctemp
randfor,71,-108.0542188,43.69813122,5.2147799,4.79637,ppt10dec
randfor,71,-108.0542188,43.69813122,5.2147799,6.1743698,ppt10inc
randfor,71,-108.0542188,43.69813122,5.2147799,7.7413998,ppt20inc
randfor,72,-108.2282188,43.67008122,3.45333,3.7355001,02inctemp
randfor,72,-108.2282188,43.67008122,3.45333,10.6799002,2inctemp
randfor,72,-108.2282188,43.67008122,3.45333,13.4816999,4inctemp
randfor,72,-108.2282188,43.67008122,3.45333,4.2218399,ppt10dec
randfor,72,-108.2282188,43.67008122,3.45333,4.9753299,ppt10inc
randfor,72,-108.2282188,43.67008122,3.45333,6.2900701,ppt20inc
randfor,73,-108.2050188,43.66073122,4.1451402,4.34483,02inctemp
randfor,73,-108.2050188,43.66073122,4.1451402,11.1906996,2inctemp
randfor,73,-108.2050188,43.66073122,4.1451402,13.3648996,4inctemp
randfor,73,-108.2050188,43.66073122,4.1451402,4.5704598,ppt10dec
randfor,73,-108.2050188,43.66073122,4.1451402,5.03479,ppt10inc
randfor,73,-108.2050188,43.66073122,4.1451402,6.69734,ppt20inc
randfor,74,-107.9846188,42.97818122,7.3788099,6.3790998,02inctemp
randfor,74,-107.9846188,42.97818122,7.3788099,8.4453096,2inctemp
randfor,74,-107.9846188,42.97818122,7.3788099,15.7868996,4inctemp
randfor,74,-107.9846188,42.97818122,7.3788099,9.2297201,ppt10dec
randfor,74,-107.9846188,42.97818122,7.3788099,6.5414801,ppt10inc
randfor,74,-107.9846188,42.97818122,7.3788099,7.9093499,ppt20inc
randfor,75,-108.9706188,40.50043122,4.7090502,7.43857,02inctemp
randfor,75,-108.9706188,40.50043122,4.7090502,11.5298004,2inctemp
randfor,75,-108.9706188,40.50043122,4.7090502,12.6830997,4inctemp
randfor,75,-108.9706188,40.50043122,4.7090502,11.3016005,ppt10dec
randfor,75,-108.9706188,40.50043122,4.7090502,11.4265003,ppt10inc
randfor,75,-108.9706188,40.50043122,4.7090502,14.7556,ppt20inc
randfor,76,-109.3070188,40.49108122,25.9719009,25.4619999,02inctemp
randfor,76,-109.3070188,40.49108122,25.9719009,22.8535995,2inctemp
randfor,76,-109.3070188,40.49108122,25.9719009,20.8598995,4inctemp
randfor,76,-109.3070188,40.49108122,25.9719009,19.7800007,ppt10dec
randfor,76,-109.3070188,40.49108122,25.9719009,26.9206009,ppt10inc
randfor,76,-109.3070188,40.49108122,25.9719009,24.0597,ppt20inc
randfor,77,-108.9358188,40.47238122,2.0167401,4.22124,02inctemp
randfor,77,-108.9358188,40.47238122,2.0167401,12.2151003,2inctemp
randfor,77,-108.9358188,40.47238122,2.0167401,13.0618,4inctemp
randfor,77,-108.9358188,40.47238122,2.0167401,10.6087999,ppt10dec
randfor,77,-108.9358188,40.47238122,2.0167401,12.8711996,ppt10inc
randfor,77,-108.9358188,40.47238122,2.0167401,17.3146,ppt20inc
randfor,78,-108.9242188,40.47238122,4.2631998,5.2065201,02inctemp
randfor,78,-108.9242188,40.47238122,4.2631998,13.8940001,2inctemp
randfor,78,-108.9242188,40.47238122,4.2631998,14.5360003,4inctemp
randfor,78,-108.9242188,40.47238122,4.2631998,11.2212,ppt10dec
randfor,78,-108.9242188,40.47238122,4.2631998,12.6694002,ppt10inc
randfor,78,-108.9242188,40.47238122,4.2631998,17.5074005,ppt20inc
randfor,79,-108.8778188,40.46303122,8.4525805,8.4176598,02inctemp
randfor,79,-108.8778188,40.46303122,8.4525805,16.7315998,2inctemp
randfor,79,-108.8778188,40.46303122,8.4525805,16.2770004,4inctemp
randfor,79,-108.8778188,40.46303122,8.4525805,12.3389997,ppt10dec
randfor,79,-108.8778188,40.46303122,8.4525805,16.8208008,ppt10inc
randfor,79,-108.8778188,40.46303122,8.4525805,16.8638992,ppt20inc
randfor,80,-109.1678188,39.86463122,27.8493004,27.8066006,02inctemp
randfor,80,-109.1678188,39.86463122,27.8493004,20.9603996,2inctemp
randfor,80,-109.1678188,39.86463122,27.8493004,20.9939003,4inctemp
randfor,80,-109.1678188,39.86463122,27.8493004,26.4314995,ppt10dec
randfor,80,-109.1678188,39.86463122,27.8493004,28.4573994,ppt10inc
randfor,80,-109.1678188,39.86463122,27.8493004,27.9153004,ppt20inc
randfor,81,-107.5090188,43.98798122,4.8605199,4.5880599,02inctemp
randfor,81,-107.5090188,43.98798122,4.8605199,13.4441996,2inctemp
randfor,81,-107.5090188,43.98798122,4.8605199,14.9291,4inctemp
randfor,81,-107.5090188,43.98798122,4.8605199,4.2225599,ppt10dec
randfor,81,-107.5090188,43.98798122,4.8605199,6.3306198,ppt10inc
randfor,81,-107.5090188,43.98798122,4.8605199,8.6125402,ppt20inc
randfor,82,-107.5322188,43.93188122,4.4542198,4.7427301,02inctemp
randfor,82,-107.5322188,43.93188122,4.4542198,14.2663002,2inctemp
randfor,82,-107.5322188,43.93188122,4.4542198,16.2077007,4inctemp
randfor,82,-107.5322188,43.93188122,4.4542198,4.77,ppt10dec
randfor,82,-107.5322188,43.93188122,4.4542198,5.51195,ppt10inc
randfor,82,-107.5322188,43.93188122,4.4542198,9.3979301,ppt20inc
randfor,83,-107.4742188,43.72618122,6.7042999,6.3629999,02inctemp
randfor,83,-107.4742188,43.72618122,6.7042999,16.4078007,2inctemp
randfor,83,-107.4742188,43.72618122,6.7042999,17.1124001,4inctemp
randfor,83,-107.4742188,43.72618122,6.7042999,6.2716298,ppt10dec
randfor,83,-107.4742188,43.72618122,6.7042999,7.7621298,ppt10inc
randfor,83,-107.4742188,43.72618122,6.7042999,9.2748003,ppt20inc
randfor,84,-109.2258188,41.93098122,2.9122,3.2165799,02inctemp
randfor,84,-109.2258188,41.93098122,2.9122,7.30269,2inctemp
randfor,84,-109.2258188,41.93098122,2.9122,14.2322998,4inctemp
randfor,84,-109.2258188,41.93098122,2.9122,3.0508101,ppt10dec
randfor,84,-109.2258188,41.93098122,2.9122,6.73453,ppt10inc
randfor,84,-109.2258188,41.93098122,2.9122,9.1707096,ppt20inc
randfor,85,-108.0774188,41.47283122,15.9534998,15.9478998,02inctemp
randfor,85,-108.0774188,41.47283122,15.9534998,20.1222,2inctemp
randfor,85,-108.0774188,41.47283122,15.9534998,20.4927998,4inctemp
randfor,85,-108.0774188,41.47283122,15.9534998,16.0737,ppt10dec
randfor,85,-108.0774188,41.47283122,15.9534998,15.4827003,ppt10inc
randfor,85,-108.0774188,41.47283122,15.9534998,18.1275997,ppt20inc
randfor,86,-107.9498188,41.06143122,22.5685997,26.3803005,02inctemp
randfor,86,-107.9498188,41.06143122,22.5685997,26.2957001,2inctemp
randfor,86,-107.9498188,41.06143122,22.5685997,26.7992992,4inctemp
randfor,86,-107.9498188,41.06143122,22.5685997,22.0897999,ppt10dec
randfor,86,-107.9498188,41.06143122,22.5685997,20.0104008,ppt10inc
randfor,86,-107.9498188,41.06143122,22.5685997,21.1135006,ppt20inc
randfor,87,-107.8802188,41.06143122,32.3628006,37.2223015,02inctemp
randfor,87,-107.8802188,41.06143122,32.3628006,34.9374008,2inctemp
randfor,87,-107.8802188,41.06143122,32.3628006,33.2387009,4inctemp
randfor,87,-107.8802188,41.06143122,32.3628006,30.5200005,ppt10dec
randfor,87,-107.8802188,41.06143122,32.3628006,27.3684998,ppt10inc
randfor,87,-107.8802188,41.06143122,32.3628006,26.5531006,ppt20inc
randfor,88,-108.0426188,41.02403122,21.9834995,25.6226997,02inctemp
randfor,88,-108.0426188,41.02403122,21.9834995,25.2728004,2inctemp
randfor,88,-108.0426188,41.02403122,21.9834995,25.5473995,4inctemp
randfor,88,-108.0426188,41.02403122,21.9834995,21.4477997,ppt10dec
randfor,88,-108.0426188,41.02403122,21.9834995,20.3777008,ppt10inc
randfor,88,-108.0426188,41.02403122,21.9834995,21.4668007,ppt20inc
randfor,89,-107.9846188,41.01468122,21.0111008,21.3153992,02inctemp
randfor,89,-107.9846188,41.01468122,21.0111008,24.0907001,2inctemp
randfor,89,-107.9846188,41.01468122,21.0111008,23.6170006,4inctemp
randfor,89,-107.9846188,41.01468122,21.0111008,20.780899,ppt10dec
randfor,89,-107.9846188,41.01468122,21.0111008,23.8031006,ppt10inc
randfor,89,-107.9846188,41.01468122,21.0111008,28.7521,ppt20inc
randfor,90,-108.2978188,40.63133122,21.8565998,21.4594002,02inctemp
randfor,90,-108.2978188,40.63133122,21.8565998,21.0533009,2inctemp
randfor,90,-108.2978188,40.63133122,21.8565998,19.4787006,4inctemp
randfor,90,-108.2978188,40.63133122,21.8565998,19.4118996,ppt10dec
randfor,90,-108.2978188,40.63133122,21.8565998,23.1208992,ppt10inc
randfor,90,-108.2978188,40.63133122,21.8565998,22.6790009,ppt20inc
randfor,91,-108.8082188,40.45368122,15.8903999,16.6404991,02inctemp
randfor,91,-108.8082188,40.45368122,15.8903999,19.2448006,2inctemp
randfor,91,-108.8082188,40.45368122,15.8903999,19.0664005,4inctemp
randfor,91,-108.8082188,40.45368122,15.8903999,15.3346996,ppt10dec
randfor,91,-108.8082188,40.45368122,15.8903999,17.5529995,ppt10inc
randfor,91,-108.8082188,40.45368122,15.8903999,20.0699005,ppt20inc
randfor,92,-107.4162188,43.94123122,6.0462899,6.0299101,02inctemp
randfor,92,-107.4162188,43.94123122,6.0462899,14.7327003,2inctemp
randfor,92,-107.4162188,43.94123122,6.0462899,15.1244001,4inctemp
randfor,92,-107.4162188,43.94123122,6.0462899,5.9204998,ppt10dec
randfor,92,-107.4162188,43.94123122,6.0462899,8.2637501,ppt10inc
randfor,92,-107.4162188,43.94123122,6.0462899,11.3866997,ppt20inc
randfor,93,-107.4278188,43.71683122,6.2409101,4.81638,02inctemp
randfor,93,-107.4278188,43.71683122,6.2409101,20.5524998,2inctemp
randfor,93,-107.4278188,43.71683122,6.2409101,20.0804005,4inctemp
randfor,93,-107.4278188,43.71683122,6.2409101,8.31532,ppt10dec
randfor,93,-107.4278188,43.71683122,6.2409101,7.3854499,ppt10inc
randfor,93,-107.4278188,43.71683122,6.2409101,7.56213,ppt20inc
randfor,94,-109.2722188,41.97773122,4.9484,4.8720102,02inctemp
randfor,94,-109.2722188,41.97773122,4.9484,7.7518401,2inctemp
randfor,94,-109.2722188,41.97773122,4.9484,13.5956001,4inctemp
randfor,94,-109.2722188,41.97773122,4.9484,4.4693098,ppt10dec
randfor,94,-109.2722188,41.97773122,4.9484,7.9477401,ppt10inc
randfor,94,-109.2722188,41.97773122,4.9484,9.71591,ppt20inc
randfor,95,-109.2606188,41.97773122,6.2242999,5.8876901,02inctemp
randfor,95,-109.2606188,41.97773122,6.2242999,8.93993,2inctemp
randfor,95,-109.2606188,41.97773122,6.2242999,14.1107998,4inctemp
randfor,95,-109.2606188,41.97773122,6.2242999,4.8120499,ppt10dec
randfor,95,-109.2606188,41.97773122,6.2242999,8.4350595,ppt10inc
randfor,95,-109.2606188,41.97773122,6.2242999,12.2441998,ppt20inc
randfor,96,-109.2606188,41.96838122,8.2677603,7.9657102,02inctemp
randfor,96,-109.2606188,41.96838122,8.2677603,10.1890001,2inctemp
randfor,96,-109.2606188,41.96838122,8.2677603,14.2447004,4inctemp
randfor,96,-109.2606188,41.96838122,8.2677603,6.92803,ppt10dec
randfor,96,-109.2606188,41.96838122,8.2677603,10.4535999,ppt10inc
randfor,96,-109.2606188,41.96838122,8.2677603,13.8499002,ppt20inc
randfor,97,-109.2490188,41.95903122,3.90433,3.96541,02inctemp
randfor,97,-109.2490188,41.95903122,3.90433,8.0604897,2inctemp
randfor,97,-109.2490188,41.95903122,3.90433,14.6590004,4inctemp
randfor,97,-109.2490188,41.95903122,3.90433,4.3935399,ppt10dec
randfor,97,-109.2490188,41.95903122,3.90433,7.7384,ppt10inc
randfor,97,-109.2490188,41.95903122,3.90433,9.5967102,ppt20inc
randfor,98,-109.3070188,41.94968122,5.3499699,5.6124501,02inctemp
randfor,98,-109.3070188,41.94968122,5.3499699,8.2008104,2inctemp
randfor,98,-109.3070188,41.94968122,5.3499699,13.9673996,4inctemp
randfor,98,-109.3070188,41.94968122,5.3499699,7.4457102,ppt10dec
randfor,98,-109.3070188,41.94968122,5.3499699,9.8464699,ppt10inc
randfor,98,-109.3070188,41.94968122,5.3499699,13.3004999,ppt20inc
randfor,99,-109.2374188,41.94968122,1.64066,2.0864501,02inctemp
randfor,99,-109.2374188,41.94968122,1.64066,6.97084,2inctemp
randfor,99,-109.2374188,41.94968122,1.64066,14.4407997,4inctemp
randfor,99,-109.2374188,41.94968122,1.64066,2.8477199,ppt10dec
randfor,99,-109.2374188,41.94968122,1.64066,7.1704202,ppt10inc
randfor,99,-109.2374188,41.94968122,1.64066,9.3908396,ppt20inc
randfor,100,-109.2490188,41.94033122,2.6324799,2.8524699,02inctemp
randfor,100,-109.2490188,41.94033122,2.6324799,7.8659701,2inctemp
randfor,100,-109.2490188,41.94033122,2.6324799,14.1007996,4inctemp
randfor,100,-109.2490188,41.94033122,2.6324799,3.7983699,ppt10dec
randfor,100,-109.2490188,41.94033122,2.6324799,7.67097,ppt10inc
randfor,100,-109.2490188,41.94033122,2.6324799,9.43151,ppt20inc
randfor,101,-109.2374188,41.94033122,2.18782,2.4898601,02inctemp
randfor,101,-109.2374188,41.94033122,2.18782,7.12005,2inctemp
randfor,101,-109.2374188,41.94033122,2.18782,14.2803001,4inctemp
randfor,101,-109.2374188,41.94033122,2.18782,3.00561,ppt10dec
randfor,101,-109.2374188,41.94033122,2.18782,6.9067602,ppt10inc
randfor,101,-109.2374188,41.94033122,2.18782,9.1505899,ppt20inc
randfor,102,-110.4090188,41.93098122,2.42184,3.3724599,02inctemp
randfor,102,-110.4090188,41.93098122,2.42184,5.1027699,2inctemp
randfor,102,-110.4090188,41.93098122,2.42184,5.6574502,4inctemp
randfor,102,-110.4090188,41.93098122,2.42184,3.9035101,ppt10dec
randfor,102,-110.4090188,41.93098122,2.42184,5.27145,ppt10inc
randfor,102,-110.4090188,41.93098122,2.42184,10.4941998,ppt20inc
randfor,103,-109.3070188,41.93098122,4.7344298,5.5283799,02inctemp
randfor,103,-109.3070188,41.93098122,4.7344298,9.5680504,2inctemp
randfor,103,-109.3070188,41.93098122,4.7344298,12.4628,4inctemp
randfor,103,-109.3070188,41.93098122,4.7344298,7.0787702,ppt10dec
randfor,103,-109.3070188,41.93098122,4.7344298,9.3261299,ppt10inc
randfor,103,-109.3070188,41.93098122,4.7344298,13.9693003,ppt20inc
randfor,104,-109.2490188,41.93098122,4.3721299,4.2811899,02inctemp
randfor,104,-109.2490188,41.93098122,4.3721299,8.7680998,2inctemp
randfor,104,-109.2490188,41.93098122,4.3721299,14.4172001,4inctemp
randfor,104,-109.2490188,41.93098122,4.3721299,4.1652298,ppt10dec
randfor,104,-109.2490188,41.93098122,4.3721299,7.4822302,ppt10inc
randfor,104,-109.2490188,41.93098122,4.3721299,9.8294497,ppt20inc
randfor,105,-109.2374188,41.93098122,4.3721299,4.2811899,02inctemp
randfor,105,-109.2374188,41.93098122,4.3721299,8.7680998,2inctemp
randfor,105,-109.2374188,41.93098122,4.3721299,14.4172001,4inctemp
randfor,105,-109.2374188,41.93098122,4.3721299,4.1652298,ppt10dec
randfor,105,-109.2374188,41.93098122,4.3721299,7.4822302,ppt10inc
randfor,105,-109.2374188,41.93098122,4.3721299,9.8294497,ppt20inc
randfor,106,-110.4206188,41.87488122,3.53263,3.6097801,02inctemp
randfor,106,-110.4206188,41.87488122,3.53263,8.3461599,2inctemp
randfor,106,-110.4206188,41.87488122,3.53263,7.42486,4inctemp
randfor,106,-110.4206188,41.87488122,3.53263,5.3675599,ppt10dec
randfor,106,-110.4206188,41.87488122,3.53263,11.2896004,ppt10inc
randfor,106,-110.4206188,41.87488122,3.53263,16.0986004,ppt20inc
randfor,107,-110.4090188,41.87488122,5.6329198,4.7669501,02inctemp
randfor,107,-110.4090188,41.87488122,5.6329198,8.8792,2inctemp
randfor,107,-110.4090188,41.87488122,5.6329198,7.77774,4inctemp
randfor,107,-110.4090188,41.87488122,5.6329198,6.6717801,ppt10dec
randfor,107,-110.4090188,41.87488122,5.6329198,12.2747002,ppt10inc
randfor,107,-110.4090188,41.87488122,5.6329198,15.9364004,ppt20inc
randfor,108,-110.4322188,41.86553122,3.06951,3.2232599,02inctemp
randfor,108,-110.4322188,41.86553122,3.06951,7.7862,2inctemp
randfor,108,-110.4322188,41.86553122,3.06951,7.1342201,4inctemp
randfor,108,-110.4322188,41.86553122,3.06951,5.1349101,ppt10dec
randfor,108,-110.4322188,41.86553122,3.06951,11.4307003,ppt10inc
randfor,108,-110.4322188,41.86553122,3.06951,17.6616993,ppt20inc
randfor,109,-110.4206188,41.86553122,4.14958,4.3933201,02inctemp
randfor,109,-110.4206188,41.86553122,4.14958,8.29949,2inctemp
randfor,109,-110.4206188,41.86553122,4.14958,8.2538605,4inctemp
randfor,109,-110.4206188,41.86553122,4.14958,5.6626902,ppt10dec
randfor,109,-110.4206188,41.86553122,4.14958,8.5578604,ppt10inc
randfor,109,-110.4206188,41.86553122,4.14958,13.1403999,ppt20inc
randfor,110,-109.3070188,41.85618122,10.6566,9.5554104,02inctemp
randfor,110,-109.3070188,41.85618122,10.6566,10.5646,2inctemp
randfor,110,-109.3070188,41.85618122,10.6566,14.2771997,4inctemp
randfor,110,-109.3070188,41.85618122,10.6566,7.85956,ppt10dec
randfor,110,-109.3070188,41.85618122,10.6566,10.7849998,ppt10inc
randfor,110,-109.3070188,41.85618122,10.6566,11.4053001,ppt20inc
randfor,111,-109.2838188,42.47328122,11.9743996,12.0249996,02inctemp
randfor,111,-109.2838188,42.47328122,11.9743996,13.1752996,2inctemp
randfor,111,-109.2838188,42.47328122,11.9743996,15.4391003,4inctemp
randfor,111,-109.2838188,42.47328122,11.9743996,11.9736996,ppt10dec
randfor,111,-109.2838188,42.47328122,11.9743996,18.5503006,ppt10inc
randfor,111,-109.2838188,42.47328122,11.9743996,25.7735004,ppt20inc
randfor,112,-109.2606188,41.95903122,8.2677603,7.9657102,02inctemp
randfor,112,-109.2606188,41.95903122,8.2677603,10.1890001,2inctemp
randfor,112,-109.2606188,41.95903122,8.2677603,14.2447004,4inctemp
randfor,112,-109.2606188,41.95903122,8.2677603,6.92803,ppt10dec
randfor,112,-109.2606188,41.95903122,8.2677603,10.4535999,ppt10inc
randfor,112,-109.2606188,41.95903122,8.2677603,13.8499002,ppt20inc
randfor,113,-109.2838188,41.94968122,3.49002,4.2807698,02inctemp
randfor,113,-109.2838188,41.94968122,3.49002,8.5666103,2inctemp
randfor,113,-109.2838188,41.94968122,3.49002,12.2377996,4inctemp
randfor,113,-109.2838188,41.94968122,3.49002,6.72258,ppt10dec
randfor,113,-109.2838188,41.94968122,3.49002,8.9062901,ppt10inc
randfor,113,-109.2838188,41.94968122,3.49002,13.5309,ppt20inc
randfor,114,-109.2722188,41.94968122,1.97807,2.86637,02inctemp
randfor,114,-109.2722188,41.94968122,1.97807,7.1733398,2inctemp
randfor,114,-109.2722188,41.94968122,1.97807,11.3868999,4inctemp
randfor,114,-109.2722188,41.94968122,1.97807,6.49402,ppt10dec
randfor,114,-109.2722188,41.94968122,1.97807,11.1498003,ppt10inc
randfor,114,-109.2722188,41.94968122,1.97807,15.0137997,ppt20inc
randfor,115,-109.2838188,41.94033122,15.0513,12.0500002,02inctemp
randfor,115,-109.2838188,41.94033122,15.0513,11.3709002,2inctemp
randfor,115,-109.2838188,41.94033122,15.0513,14.7014999,4inctemp
randfor,115,-109.2838188,41.94033122,15.0513,11.4728003,ppt10dec
randfor,115,-109.2838188,41.94033122,15.0513,16.4057999,ppt10inc
randfor,115,-109.2838188,41.94033122,15.0513,17.9594002,ppt20inc
