"","STATE","SOURCE","LATITUDE","LONGITUDE","SUB.SPP","Year"
"379","Montana","VegBank",45.82,-112.65,"Artemisia tridentata Nutt.",1990
"380","Montana","VegBank",45.91,-112.76,"Artemisia tridentata Nutt.",1990
"381","Montana","VegBank",45.79,-112.74,"Artemisia tridentata Nutt.",1990
"382","Montana","VegBank",45.9,-112.76,"Artemisia tridentata Nutt.",1990
"383","Montana","VegBank",45.91,-112.77,"Artemisia tridentata Nutt.",1990
"386","Montana","VegBank",45.79,-112.72,"Artemisia tridentata Nutt.",1990
"388","Montana","VegBank",45.92,-112.74,"Artemisia tridentata Nutt.",1990
"389","Montana","VegBank",45.92,-112.73,"Artemisia tridentata Nutt.",1990
"390","Montana","VegBank",45.7,-112.57,"Artemisia tridentata Nutt.",1991
"392","Montana","VegBank",45.72,-112.58,"Artemisia tridentata Nutt.",1991
"394","Montana","VegBank",45.77,-112.76,"Artemisia tridentata Nutt.",1991
"395","Montana","VegBank",45.79,-112.73,"Artemisia tridentata Nutt.",1991
"397","Montana","VegBank",45.76,-112.79,"Artemisia tridentata Nutt.",1991
"399","Montana","VegBank",45.77,-112.8,"Artemisia tridentata Nutt.",1991
"400","Montana","VegBank",45.76,-112.78,"Artemisia tridentata Nutt.",1991
"401","Montana","VegBank",44.9,-111.36,"Artemisia tridentata Nutt.",1972
"402","Montana","VegBank",45.26,-111.24,"Artemisia tridentata Nutt.",1972
"403","Montana","VegBank",45.08,-110.62,"Artemisia tridentata Nutt.",1972
"404","Montana","VegBank",45.54,-110.18,"Artemisia tridentata Nutt.",1991
"405","Montana","VegBank",45.53,-110.16,"Artemisia tridentata Nutt.",1991
"406","Montana","VegBank",45.54,-110.16,"Artemisia tridentata Nutt.",1991
"407","Montana","VegBank",45.52,-110.16,"Artemisia tridentata Nutt.",1991
"409","Montana","VegBank",45.53,-110.17,"Artemisia tridentata Nutt.",1991
"410","Montana","VegBank",45.6,-110.75,"Artemisia tridentata Nutt.",1987
"411","Montana","VegBank",45.23,-110.73,"Artemisia tridentata Nutt.",1987
"413","Montana","VegBank",45.26,-110.74,"Artemisia tridentata Nutt.",1990
"414","Montana","VegBank",45.26,-110.75,"Artemisia tridentata Nutt.",1990
"415","Montana","VegBank",45.3,-110.95,"Artemisia tridentata Nutt.",1990
"416","Montana","VegBank",45.28,-110.72,"Artemisia tridentata Nutt.",1992
"418","Montana","VegBank",45.26,-110.72,"Artemisia tridentata Nutt.",1992
"420","Montana","VegBank",45.27,-110.73,"Artemisia tridentata Nutt.",1992
"423","Montana","VegBank",45.04,-110.69,"Artemisia tridentata Nutt.",1987
"424","Montana","VegBank",45.06,-110.67,"Artemisia tridentata Nutt.",1987
"426","Montana","VegBank",45.07,-110.67,"Artemisia tridentata Nutt.",1987
"427","Montana","VegBank",45.04,-110.44,"Artemisia tridentata Nutt.",1987
"428","Montana","VegBank",45.06,-110.69,"Artemisia tridentata Nutt.",1987
"429","Montana","VegBank",45.08,-110.67,"Artemisia tridentata Nutt.",1987
"431","Montana","VegBank",45.06,-110.66,"Artemisia tridentata Nutt.",1987
"432","Montana","VegBank",45.05,-110.62,"Artemisia tridentata Nutt.",1988
"433","Montana","VegBank",45.16,-111.22,"Artemisia tridentata Nutt.",1993
"434","Montana","VegBank",45.22,-111.23,"Artemisia tridentata Nutt.",1993
"436","Montana","VegBank",45.1,-111.18,"Artemisia tridentata Nutt.",1993
"437","Montana","VegBank",46.35,-111.68,"Artemisia tridentata Nutt.",1988
"438","Montana","VegBank",46.31,-111.74,"Artemisia tridentata Nutt.",1988
"439","Montana","VegBank",46.31,-111.73,"Artemisia tridentata Nutt.",1988
"440","Montana","VegBank",46.34,-111.69,"Artemisia tridentata Nutt.",1988
"441","Montana","VegBank",46.33,-111.7,"Artemisia tridentata Nutt.",1988
"442","Montana","VegBank",46.34,-111.68,"Artemisia tridentata Nutt.",1988
"443","Montana","VegBank",46.33,-111.68,"Artemisia tridentata Nutt.",1988
"444","Montana","VegBank",46.32,-111.68,"Artemisia tridentata Nutt.",1988
"446","Montana","VegBank",46.31,-111.72,"Artemisia tridentata Nutt.",1988
"447","Montana","VegBank",46.32,-111.72,"Artemisia tridentata Nutt.",1988
"449","Montana","VegBank",46.32,-111.71,"Artemisia tridentata Nutt.",1988
"451","Montana","VegBank",46.27,-111.74,"Artemisia tridentata Nutt.",1988
"452","Montana","VegBank",46.28,-111.77,"Artemisia tridentata Nutt.",1988
"453","Montana","VegBank",46.28,-111.8,"Artemisia tridentata Nutt.",1988
"454","Montana","VegBank",46.28,-111.81,"Artemisia tridentata Nutt.",1988
"455","Montana","VegBank",46.33,-111.76,"Artemisia tridentata Nutt.",1988
"458","Montana","VegBank",46.32,-111.74,"Artemisia tridentata Nutt.",1988
"459","Montana","VegBank",46.33,-111.73,"Artemisia tridentata Nutt.",1988
"460","Montana","VegBank",46.31,-111.7,"Artemisia tridentata Nutt.",1988
"461","Montana","VegBank",46.3,-111.69,"Artemisia tridentata Nutt.",1988
"462","Montana","VegBank",46.29,-111.69,"Artemisia tridentata Nutt.",1988
"464","Montana","VegBank",46.3,-111.71,"Artemisia tridentata Nutt.",1988
"465","Montana","VegBank",46.29,-111.73,"Artemisia tridentata Nutt.",1988
"466","Montana","VegBank",46.29,-111.74,"Artemisia tridentata Nutt.",1988
"467","Montana","VegBank",46.28,-111.76,"Artemisia tridentata Nutt.",1988
"468","Montana","VegBank",46.15,-111.71,"Artemisia tridentata Nutt.",1988
"469","Montana","VegBank",46.25,-111.7,"Artemisia tridentata Nutt.",1988
"470","Montana","VegBank",46.14,-111.72,"Artemisia tridentata Nutt.",1988
"471","Montana","VegBank",46.14,-111.73,"Artemisia tridentata Nutt.",1988
"472","Montana","VegBank",46.14,-111.74,"Artemisia tridentata Nutt.",1988
"473","Montana","VegBank",46.26,-111.76,"Artemisia tridentata Nutt.",1988
"474","Montana","VegBank",46.24,-111.81,"Artemisia tridentata Nutt.",1988
"475","Montana","VegBank",46.3,-111.75,"Artemisia tridentata Nutt.",1988
"476","Montana","VegBank",46.31,-111.77,"Artemisia tridentata Nutt.",1988
"477","Montana","VegBank",46.22,-111.8,"Artemisia tridentata Nutt.",1988
"478","Montana","VegBank",46.29,-111.79,"Artemisia tridentata Nutt.",1988
"479","Montana","VegBank",46.23,-111.82,"Artemisia tridentata Nutt.",1988
"481","Montana","VegBank",46.22,-111.82,"Artemisia tridentata Nutt.",1988
"483","Montana","VegBank",46.35,-111.74,"Artemisia tridentata Nutt.",1988
"484","Montana","VegBank",46.29,-111.71,"Artemisia tridentata Nutt.",1988
"485","Montana","VegBank",46.68,-111.51,"Artemisia tridentata Nutt.",1989
"486","Montana","VegBank",46.69,-111.53,"Artemisia tridentata Nutt.",1989
"487","Montana","VegBank",46.66,-111.54,"Artemisia tridentata Nutt.",1989
"488","Montana","VegBank",46.67,-111.49,"Artemisia tridentata Nutt.",1990
"489","Montana","VegBank",46.41,-111.28,"Artemisia tridentata Nutt.",1990
"490","Montana","VegBank",46.46,-111.79,"Artemisia tridentata Nutt.",1985
"491","Montana","VegBank",46.71,-112.48,"Artemisia tridentata Nutt.",1988
"492","Montana","VegBank",46.72,-112.41,"Artemisia tridentata Nutt.",1988
"493","Montana","VegBank",46.71,-112.28,"Artemisia tridentata Nutt.",1988
"494","Montana","VegBank",46.72,-112.3,"Artemisia tridentata Nutt.",1988
"495","Montana","VegBank",46.68,-112.29,"Artemisia tridentata Nutt.",1988
"496","Montana","VegBank",46.68,-112.28,"Artemisia tridentata Nutt.",1988
"497","Montana","VegBank",46.72,-112.42,"Artemisia tridentata Nutt.",1988
"498","Montana","VegBank",46.69,-112.48,"Artemisia tridentata Nutt.",1988
"499","Montana","VegBank",46.73,-112.44,"Artemisia tridentata Nutt.",1988
"500","Montana","VegBank",46.68,-112.46,"Artemisia tridentata Nutt.",1988
"501","Montana","VegBank",46.64,-112.44,"Artemisia tridentata Nutt.",1988
"502","Montana","VegBank",46.7,-112.44,"Artemisia tridentata Nutt.",1988
"503","Montana","VegBank",46.7,-112.45,"Artemisia tridentata Nutt.",1988
"504","Montana","VegBank",46.69,-112.5,"Artemisia tridentata Nutt.",1988
"505","Montana","VegBank",46.7,-112.43,"Artemisia tridentata Nutt.",1988
"506","Montana","VegBank",46.71,-112.4,"Artemisia tridentata Nutt.",1988
"507","Montana","VegBank",46.7,-112.41,"Artemisia tridentata Nutt.",1988
"508","Montana","VegBank",46.71,-112.46,"Artemisia tridentata Nutt.",1988
"511","Montana","VegBank",46.72,-112.38,"Artemisia tridentata Nutt.",1988
"512","Montana","VegBank",46.68,-112.31,"Artemisia tridentata Nutt.",1988
"513","Montana","VegBank",46.67,-112.31,"Artemisia tridentata Nutt.",1988
"514","Montana","VegBank",46.45,-111.9,"Artemisia tridentata Nutt.",1992
"515","Montana","VegBank",46.72,-111.66,"Artemisia tridentata Nutt.",1992
"516","Montana","VegBank",46.73,-111.64,"Artemisia tridentata Nutt.",1992
"517","Montana","VegBank",46.72,-111.67,"Artemisia tridentata Nutt.",1992
"518","Montana","VegBank",47.04,-112.5,"Artemisia tridentata Nutt.",1987
"519","Montana","VegBank",47.08,-112.49,"Artemisia tridentata Nutt.",1987
"521","Montana","VegBank",47.12,-112.47,"Artemisia tridentata Nutt.",1987
"522","Montana","VegBank",47.03,-112.49,"Artemisia tridentata Nutt.",1987
"523","Montana","VegBank",47,-112.49,"Artemisia tridentata Nutt.",1987
"524","Montana","VegBank",47,-112.48,"Artemisia tridentata Nutt.",1987
"525","Montana","VegBank",47.08,-112.44,"Artemisia tridentata Nutt.",1987
"526","Montana","VegBank",47.1,-112.41,"Artemisia tridentata Nutt.",1987
"528","Montana","VegBank",47.04,-112.47,"Artemisia tridentata Nutt.",1988
"529","Montana","VegBank",47.14,-112.45,"Artemisia tridentata Nutt.",1988
"530","Montana","VegBank",47.13,-112.46,"Artemisia tridentata Nutt.",1988
"534","Montana","VegBank",47.01,-112.55,"Artemisia tridentata Nutt.",1988
"535","Montana","VegBank",47.03,-112.55,"Artemisia tridentata Nutt.",1988
"536","Montana","VegBank",45.21,-112.93,"Artemisia tridentata Nutt.",1972
"539","Montana","VegBank",45.41,-112.84,"Artemisia tridentata Nutt.",1972
"540","Montana","VegBank",45.34,-111.58,"Artemisia tridentata Nutt.",1972
"541","Montana","VegBank",45.66,-112.9,"Artemisia tridentata Nutt.",1972
"542","Montana","VegBank",45.71,-113.29,"Artemisia tridentata Nutt.",1972
"543","Montana","VegBank",45.66,-113.7,"Artemisia tridentata Nutt.",1972
"544","Montana","VegBank",44.56,-112.37,"Artemisia tridentata Nutt.",1972
"545","Montana","VegBank",44.8,-111.95,"Artemisia tridentata Nutt.",1972
"546","Montana","VegBank",44.57,-112.7,"Artemisia tridentata Nutt.",1972
"548","Montana","VegBank",45.25,-112.28,"Artemisia tridentata Nutt.",1973
"549","Montana","VegBank",45.29,-112.28,"Artemisia tridentata Nutt.",1973
"550","Montana","VegBank",44.54,-112.8,"Artemisia tridentata Nutt.",1973
"551","Montana","VegBank",45.39,-112.81,"Artemisia tridentata Nutt.",1989
"552","Montana","VegBank",45.65,-112.84,"Artemisia tridentata Nutt.",1990
"553","Montana","VegBank",44.66,-112.94,"Artemisia tridentata Nutt.",1991
"554","Montana","VegBank",44.66,-112.93,"Artemisia tridentata Nutt.",1991
"555","Montana","VegBank",44.67,-112.93,"Artemisia tridentata Nutt.",1991
"556","Montana","VegBank",44.66,-112.96,"Artemisia tridentata Nutt.",1991
"557","Montana","VegBank",44.57,-113.04,"Artemisia tridentata Nutt.",1991
"558","Montana","VegBank",44.64,-113.04,"Artemisia tridentata Nutt.",1991
"559","Montana","VegBank",44.76,-112.82,"Artemisia tridentata Nutt.",1991
"560","Montana","VegBank",44.52,-112.52,"Artemisia tridentata Nutt.",1991
"561","Montana","VegBank",44.52,-112.51,"Artemisia tridentata Nutt.",1991
"562","Montana","VegBank",44.5,-112.56,"Artemisia tridentata Nutt.",1991
"563","Montana","VegBank",44.59,-112.55,"Artemisia tridentata Nutt.",1991
"564","Montana","VegBank",44.56,-112.66,"Artemisia tridentata Nutt.",1991
"565","Montana","VegBank",44.57,-112.66,"Artemisia tridentata Nutt.",1991
"566","Montana","VegBank",44.56,-112.69,"Artemisia tridentata Nutt.",1991
"568","Montana","VegBank",44.49,-112.79,"Artemisia tridentata Nutt.",1991
"569","Montana","VegBank",44.5,-112.78,"Artemisia tridentata Nutt.",1991
"571","Montana","VegBank",44.47,-112.93,"Artemisia tridentata Nutt.",1991
"572","Montana","VegBank",44.45,-112.87,"Artemisia tridentata Nutt.",1991
"573","Montana","VegBank",44.65,-112.86,"Artemisia tridentata Nutt.",1991
"574","Montana","VegBank",44.76,-112.94,"Artemisia tridentata Nutt.",1991
"575","Montana","VegBank",44.5,-112.46,"Artemisia tridentata Nutt.",1991
"576","Montana","VegBank",44.48,-112.48,"Artemisia tridentata Nutt.",1991
"577","Montana","VegBank",44.47,-112.48,"Artemisia tridentata Nutt.",1991
"578","Montana","VegBank",44.51,-112.47,"Artemisia tridentata Nutt.",1991
"579","Montana","VegBank",44.53,-112.7,"Artemisia tridentata Nutt.",1991
"580","Montana","VegBank",44.53,-112.71,"Artemisia tridentata Nutt.",1991
"581","Montana","VegBank",44.46,-112.88,"Artemisia tridentata Nutt.",1991
"583","Montana","VegBank",44.7,-112.96,"Artemisia tridentata Nutt.",1991
"584","Montana","VegBank",44.71,-112.96,"Artemisia tridentata Nutt.",1991
"585","Montana","VegBank",44.5,-112.63,"Artemisia tridentata Nutt.",1992
"586","Montana","VegBank",44.49,-112.64,"Artemisia tridentata Nutt.",1992
"588","Montana","VegBank",44.49,-112.62,"Artemisia tridentata Nutt.",1992
"589","Montana","VegBank",45.57,-113.11,"Artemisia tridentata Nutt.",1989
"590","Montana","VegBank",45.87,-113.33,"Artemisia tridentata Nutt.",1989
"591","Montana","VegBank",45.84,-113.36,"Artemisia tridentata Nutt.",1989
"592","Montana","VegBank",45.87,-113.37,"Artemisia tridentata Nutt.",1989
"593","Montana","VegBank",45.68,-112.86,"Artemisia tridentata Nutt.",1989
"594","Montana","VegBank",45.63,-112.88,"Artemisia tridentata Nutt.",1990
"595","Montana","VegBank",45.64,-112.86,"Artemisia tridentata Nutt.",1990
"596","Montana","VegBank",45.72,-112.77,"Artemisia tridentata Nutt.",1991
"597","Montana","VegBank",45.57,-112.79,"Artemisia tridentata Nutt.",1991
"598","Montana","VegBank",45.58,-112.78,"Artemisia tridentata Nutt.",1991
"599","Montana","VegBank",45.67,-113.36,"Artemisia tridentata Nutt.",1991
"600","Montana","VegBank",45.72,-113.34,"Artemisia tridentata Nutt.",1991
"601","Montana","VegBank",45.76,-113.33,"Artemisia tridentata Nutt.",1991
"604","Montana","VegBank",45.57,-113.38,"Artemisia tridentata Nutt.",1991
"605","Montana","VegBank",45.56,-113.38,"Artemisia tridentata Nutt.",1991
"606","Montana","VegBank",45.75,-113.33,"Artemisia tridentata Nutt.",1991
"608","Montana","VegBank",45.39,-113.3,"Artemisia tridentata Nutt.",1991
"609","Montana","VegBank",45.38,-113.3,"Artemisia tridentata Nutt.",1991
"610","Montana","VegBank",45.6,-113.35,"Artemisia tridentata Nutt.",1991
"611","Montana","VegBank",45.61,-113.35,"Artemisia tridentata Nutt.",1991
"613","Montana","VegBank",44.85,-111.98,"Artemisia tridentata Nutt.",1987
"614","Montana","VegBank",44.84,-111.97,"Artemisia tridentata Nutt.",1987
"615","Montana","VegBank",44.84,-111.96,"Artemisia tridentata Nutt.",1987
"616","Montana","VegBank",44.88,-111.99,"Artemisia tridentata Nutt.",1987
"617","Montana","VegBank",44.88,-111.98,"Artemisia tridentata Nutt.",1987
"618","Montana","VegBank",44.87,-111.96,"Artemisia tridentata Nutt.",1987
"619","Montana","VegBank",44.88,-111.96,"Artemisia tridentata Nutt.",1987
"621","Montana","VegBank",44.84,-112.02,"Artemisia tridentata Nutt.",1987
"622","Montana","VegBank",44.84,-112.03,"Artemisia tridentata Nutt.",1987
"623","Montana","VegBank",44.87,-112.02,"Artemisia tridentata Nutt.",1987
"624","Montana","VegBank",44.86,-112.02,"Artemisia tridentata Nutt.",1987
"625","Montana","VegBank",44.87,-112.01,"Artemisia tridentata Nutt.",1987
"627","Montana","VegBank",44.86,-112.01,"Artemisia tridentata Nutt.",1987
"629","Montana","VegBank",44.8,-112.03,"Artemisia tridentata Nutt.",1987
"631","Montana","VegBank",44.91,-112,"Artemisia tridentata Nutt.",1987
"632","Montana","VegBank",44.87,-111.99,"Artemisia tridentata Nutt.",1987
"634","Montana","VegBank",44.84,-111.98,"Artemisia tridentata Nutt.",1987
"635","Montana","VegBank",44.85,-112.03,"Artemisia tridentata Nutt.",1987
"636","Montana","VegBank",44.85,-112.02,"Artemisia tridentata Nutt.",1987
"638","Montana","VegBank",44.94,-112,"Artemisia tridentata Nutt.",1987
"639","Montana","VegBank",44.96,-112,"Artemisia tridentata Nutt.",1987
"640","Montana","VegBank",44.96,-111.99,"Artemisia tridentata Nutt.",1987
"641","Montana","VegBank",44.94,-111.98,"Artemisia tridentata Nutt.",1987
"642","Montana","VegBank",44.94,-111.97,"Artemisia tridentata Nutt.",1987
"643","Montana","VegBank",44.93,-111.96,"Artemisia tridentata Nutt.",1987
"644","Montana","VegBank",44.97,-111.98,"Artemisia tridentata Nutt.",1987
"645","Montana","VegBank",44.91,-112.02,"Artemisia tridentata Nutt.",1987
"646","Montana","VegBank",44.86,-111.98,"Artemisia tridentata Nutt.",1987
"647","Montana","VegBank",44.77,-112.04,"Artemisia tridentata Nutt.",1988
"648","Montana","VegBank",44.74,-112.06,"Artemisia tridentata Nutt.",1988
"651","Montana","VegBank",44.74,-112.07,"Artemisia tridentata Nutt.",1988
"653","Montana","VegBank",44.75,-112.07,"Artemisia tridentata Nutt.",1988
"654","Montana","VegBank",44.77,-112.06,"Artemisia tridentata Nutt.",1988
"655","Montana","VegBank",44.77,-112.05,"Artemisia tridentata Nutt.",1988
"656","Montana","VegBank",44.75,-112.05,"Artemisia tridentata Nutt.",1988
"657","Montana","VegBank",44.76,-112.07,"Artemisia tridentata Nutt.",1988
"658","Montana","VegBank",44.79,-112.04,"Artemisia tridentata Nutt.",1988
"659","Montana","VegBank",44.77,-112.08,"Artemisia tridentata Nutt.",1988
"660","Montana","VegBank",44.78,-112.05,"Artemisia tridentata Nutt.",1988
"663","Montana","VegBank",44.76,-112.03,"Artemisia tridentata Nutt.",1988
"665","Montana","VegBank",44.73,-112.05,"Artemisia tridentata Nutt.",1988
